"Global_x","Global_y","pop_ID"
2310.150635,672.3561401,"Microglia B"
2331.402588,665.8322144,"DNT A"
2671.218994,1032.518188,"Microglia B"
2800.376221,1036.532104,"Microglia B"
2796.758057,1052.854858,"Tumor B"
2811.233643,1051.99231,"Tumor B"
2797.807129,1064.42981,"Tumor B"
2770.637207,1172.354858,"Microglia B"
2769.098389,1064.5,"Macrophage B"
2792.06543,1103.209106,"Tumor B"
2791.779297,1133.823486,"Tumor B"
2752.229492,1155.786865,"Tumor B"
2743.817139,1121.146362,"Macrophage B"
2745.277832,808.777771,"Tumor B"
2587.107178,890.8214111,"Microglia B"
3240.341553,1381.121948,"Tumor A"
3245.357178,1396,"Microglia B"
3269.976563,1373.411743,"Tumor B"
3392.161621,1203.2323,"Macrophage B"
3333.130127,1273.928955,"Microglia B"
3324.966553,1302.099976,"Tumor B"
3308.989258,1297.436157,"Microglia B"
3317.113525,1263.950317,"Tumor B"
3379.230713,1146.307739,"Macrophage B"
3333.799072,1219.371094,"Macrophage B"
3338.0625,1192.45459,"Microglia B"
3334.163818,1148.286865,"Tumor B"
3130.666748,1327.422241,"Microglia B"
3102.532471,1297.883057,"Microglia B"
3303.064697,1509.564819,"Macrophage B"
3355.740723,1363.259277,"Tumor B"
3353.970947,1350.116455,"Tumor B"
3363.602051,1335.946289,"Tumor B"
3219.416016,1380.785278,"Tumor B"
3255.909668,1075.145874,"Microglia B"
3316.538086,1095.248779,"Tumor B"
3263.070801,1085.858154,"Tumor B"
3284.845703,1103.610352,"Tumor B"
3192.834473,1048.956787,"Microglia B"
3222.115479,1074.361572,"Tumor B"
3210.564209,1090.820557,"Tumor B"
2292.644287,1235.208618,"Microglia B"
2320.291016,1452.007446,"Microglia B"
2271.041992,1465.579834,"Tumor B"
2260.765381,1424.932129,"Tumor B"
2268.190918,1409.969482,"Tumor B"
2238.599121,1412.950439,"Tumor B"
2353.960449,1490.339233,"Tumor B"
2387.283447,1631.625,"Tumor B"
2225.040771,1572.30896,"Tumor B"
2878.177979,1561.082153,"Tumor B"
2912.489014,1445.218994,"Tumor B"
2915.732666,1470.18811,"Microglia B"
2815.5,1399.608521,"Tumor B"
2778.049805,1410.743286,"Tumor B"
2744.706787,1407.18103,"Tumor B"
2745.496094,1365.062012,"Tumor B"
2801.651611,1458.757568,"Microglia B"
2861.57373,1356.108521,"Microglia B"
2832.836426,1318.581787,"Tumor B"
2877.564453,1347.503052,"Macrophage B"
2517.142822,1654.897949,"Tumor B"
2494.013916,1610.5,"Tumor B"
2548.220947,1645.747314,"Tumor B"
2389.175293,1363.792236,"Macrophage B"
2356.085693,1372.590454,"Tumor B"
2462.557617,1432.269287,"Macrophage B"
2535.115723,1399.36731,"Tumor B"
2511.703125,1424.742188,"Microglia B"
2512.134521,1449.759644,"Tumor B"
2600.896484,1342.402344,"Tumor B"
2695.159912,1169.146606,"Microglia B"
2682.923096,1250.829102,"Microglia B"
2658.885742,1224.388184,"Tumor B"
2736.308105,1249.842407,"Tumor B"
2560.425049,1355.641724,"Tumor B"
2407.277832,1318.013916,"Tumor B"
2423.424561,1315.96228,"Microglia B"
2412.194824,1299.966064,"Tumor B"
2423.211426,1300.576904,"Microglia B"
2640.244873,1418.36731,"Tumor B"
2766.179199,1330.311279,"Tumor B"
2772.277344,1302.683228,"Tumor B"
2754.177979,1262.022827,"Tumor B"
2472.173584,1143.593628,"Tumor B"
2483.517334,1167.651733,"Tumor B"
2547.364258,1131.97168,"Tumor B"
2576.756592,1184.626099,"Tumor B"
2564.115479,1188.980713,"Microglia B"
2806.402588,1601.973999,"Tumor B"
2795.511719,1589.992188,"Tumor B"
2831.42749,1612.255127,"Tumor B"
2737.873291,1650.563354,"Tumor A"
2804.605957,1554.300049,"Tumor B"
2766.640381,1531.036011,"Tumor B"
2743.948486,1498.628906,"Tumor B"
2777.04248,1488.76062,"Tumor B"
2751.056152,1571.786499,"Microglia B"
2740.575439,1553.05481,"Tumor B"
2728.639893,1548.97998,"Tumor B"
2557.826416,1569.272705,"Tumor B"
2565.872803,1577.872681,"Tumor B"
2592.067139,1682.40332,"Microglia B"
2586.5,1644,"Microglia B"
2787.679932,1734.497192,"Tumor B"
2505.5,1821.550049,"Tumor A"
2321.158691,1990.827637,"Tumor B"
2338.302246,2009.133667,"Tumor B"
2556.356201,327.8082275,"Tumor B"
2157.915771,747.5247803,"Tumor B"
2109.041016,932.2459106,"Tumor B"
2107.251221,879.390686,"Microglia B"
2142.037598,888.1624756,"Tumor B"
2128.368408,938.1473389,"Tumor B"
2087.677979,882.7802124,"Tumor A"
2094.858643,862.333313,"Tumor B"
2153.818115,895.4545288,"Tumor B"
2128.141357,969.8481445,"Tumor B"
2169.085938,538.4705811,"Tumor B"
2234.206787,507.8103333,"Tumor A"
2210.013184,468.9736938,"Tumor B"
2985.54834,2007.016113,"Tumor B"
3324.907471,1907.277832,"Tumor B"
3211.683594,1890.585938,"Tumor B"
3180.139404,1776.494019,"Tumor B"
3141.136719,1752.993774,"Macrophage B"
3156.685791,1726.580933,"Tumor B"
3249.639404,1725.70752,"Tumor B"
3235.42334,1702.109497,"Tumor A"
3247.023438,1839.380127,"Tumor B"
3086.617676,1208.946655,"Tumor B"
3065.07251,1288.579712,"Tumor B"
3055.798096,1375.724731,"Microglia B"
3033.659668,1339.492188,"Microglia B"
3298.983643,1270.987671,"Tumor B"
3224.699219,1343.504395,"Microglia B"
3298.115479,1215.102539,"Tumor B"
3255.589355,1216.196411,"Microglia B"
3336.006348,1238.518799,"Macrophage B"
3205.296875,1196.34375,"Microglia B"
3142.139648,1177.772095,"Tumor B"
3172.173828,1247.108643,"Microglia B"
3165.54541,1237.636353,"Microglia B"
3175.991699,1327.94165,"Microglia B"
3223.763672,1281.133911,"Tumor B"
3235.744385,1248.744385,"Tumor B"
2880.25,1250.550049,"Tumor B"
2898.465576,1234.293091,"Tumor B"
2904.741699,1105.671387,"Tumor B"
2969.928955,1154.438721,"Tumor B"
2980.788574,1142.188599,"Tumor B"
3006.473633,1126.81958,"Tumor B"
2975.907959,1212.302612,"Tumor B"
2836.664307,1107.164429,"Tumor B"
2870.637207,1132.389404,"Microglia B"
2907,1196.924194,"Tumor B"
2916.495605,1218.858398,"Microglia B"
3031.988037,1253.349365,"Tumor B"
3040.253418,1263.704224,"Macrophage B"
2971.974365,1256.025635,"Microglia B"
2968.051514,1296.731934,"Macrophage B"
3024.052979,1798.909058,"Tumor B"
3025.788574,1869.259644,"Tumor B"
3006.353271,1888.540405,"Tumor B"
2977.391846,1892.959106,"Tumor B"
3104.556396,1802.423828,"Tumor A"
2914.808105,1768.642822,"Tumor B"
2928.210938,1697.054443,"Tumor A"
2971.978027,1668.648315,"Microglia B"
2943.575439,1628.582153,"Microglia B"
2921.403564,1622.356689,"Tumor B"
3089.8125,1536.085938,"Tumor B"
3055.657227,1565.93335,"Microglia B"
3063.407715,1523.707642,"Macrophage B"
3160.453857,1380.882324,"Macrophage B"
2868.824707,1299.010254,"Tumor B"
2819.142822,1283.357178,"Tumor B"
2965.488525,1387.965942,"Microglia B"
2930.181885,1369.585815,"Microglia B"
2987.852539,1368.541016,"Microglia A"
2940.931396,1409.588989,"Microglia B"
2964.946045,1398.522583,"Macrophage A"
2908.687988,1347.660522,"Microglia B"
2925.195557,1325.282593,"Tumor B"
3015.149658,1393.259888,"Microglia B"
3029.640625,1400.453125,"Microglia B"
3016.078125,1419.796875,"Tumor B"
3006.789551,1372.438599,"Microglia B"
3017.587158,1378.834839,"Microglia B"
3027.580078,1384.589966,"Microglia B"
2874.777832,1485.827148,"Microglia B"
2913.846191,1496.119629,"Tumor B"
2875.496338,1500.963501,"Tumor B"
2932,1504,"Tumor B"
2922.379639,1391.480957,"DNT B"
2943.361816,1420.571411,"Macrophage B"
3028.675781,1487.5,"Microglia B"
3011.767822,1497.660767,"Tumor B"
3441.694336,1847.378296,"Tumor B"
3401.786865,1814.863892,"Tumor B"
3248.070557,1563.400024,"Tumor B"
3226.507324,1510.536255,"Macrophage B"
3211.52832,1492.715942,"Macrophage B"
3333.285645,1578.400024,"Tumor B"
3373.406006,1517.089111,"Tumor B"
3389.59082,1531.5,"Tumor B"
3358.884277,1534.090942,"Tumor B"
3469.212402,1603.612549,"Macrophage B"
3486.420654,1602.781372,"Tumor B"
3256.333252,1580.657715,"Tumor B"
3254.197998,1589.8302,"Tumor B"
3235.160156,1592.126221,"Tumor B"
3304.711182,1574.266724,"Macrophage B"
3273.309326,1604.171875,"Tumor B"
3493.212158,1677.979858,"Microglia B"
3497.321777,1607.687012,"Tumor B"
3481.007568,1532.571411,"Tumor B"
2710.008301,1079.5,"Tumor B"
2661.197754,1078.318726,"Tumor B"
2670.740234,1088.839722,"Tumor B"
2637.71167,1116.749023,"Tumor B"
2757.669189,1191.370117,"Tumor B"
2649.771729,1187.744141,"Tumor B"
2586.166748,1203.969727,"Tumor B"
2617.546875,1128.125,"Tumor B"
2682.887939,1128.255615,"Tumor B"
2807.352295,1110.850586,"Tumor B"
2733.733398,1126.444458,"Microglia B"
3273.559326,1386.592163,"Tumor B"
3270.009277,1421.280396,"Tumor A"
3288.033447,1414.811157,"Tumor B"
3404.403564,1260.140381,"Microglia B"
3393.333252,1298.135376,"Tumor B"
3395.338623,1264.419312,"DNT A"
3387.652832,1245.090942,"Tumor B"
3438.5625,1180.515625,"Microglia B"
3418.239502,1180.96875,"Tumor B"
3374.912354,1190.035034,"Microglia B"
3330.936035,1257.400024,"Tumor B"
3355.526367,1246.631592,"Macrophage B"
3375.345215,1137.237427,"Tumor B"
3346.844971,1140.112671,"Microglia B"
3322.589111,1132.146118,"Macrophage B"
3148.119385,1558.537354,"Macrophage B"
3140.325928,1577.033691,"Microglia B"
3124.850098,1564.631836,"Microglia B"
3151.627197,1542.652588,"CD8T A"
3165.553467,1533.584961,"Microglia B"
3106.941162,1322.872559,"Microglia B"
3112.264404,1335.494263,"CD8T A"
3353.609619,1519.028564,"Tumor B"
3487.07373,1458.469849,"Macrophage B"
3402.347168,1319.381958,"DNT B"
3417.638184,1358.352417,"Tumor B"
3457.629639,1498.19751,"Tumor B"
3316.307617,1381.553833,"Macrophage B"
3317.993896,1409.036377,"Tumor B"
3320.868652,1083.424194,"Tumor B"
3273.014648,1092.833374,"Tumor B"
3221.45166,1100.516113,"Macrophage B"
2229.512207,1433.975342,"Tumor B"
2429.881836,1524.580688,"Tumor B"
2560.446777,1632.659546,"Tumor B"
2477.734131,1591.526611,"Tumor B"
2461.592285,1630.547485,"Tumor B"
2430.801514,1611.036743,"Tumor B"
2418.306152,1614.214233,"Tumor B"
2315.263184,1659.857178,"Tumor B"
2871.696289,1570,"Tumor B"
2910.73877,1580.53894,"Tumor B"
2904.922607,1603.54834,"Tumor B"
2898.79126,1615.561157,"Microglia B"
2818.702637,1382.891846,"Tumor B"
2754.76709,1421.159058,"Tumor B"
2743.180664,1447.180542,"Tumor B"
2716.377197,1387.403564,"Tumor B"
2813.020752,1314.041626,"Microglia B"
2878.28125,1361.59375,"Tumor B"
2830.71582,1352.477295,"Tumor B"
2819.125,1349.425049,"Tumor B"
2820.587158,1360.751221,"Tumor B"
2529.472412,1658.109863,"Tumor B"
2489.651123,1619.174438,"Tumor B"
2370.971924,1348.619751,"Tumor B"
2398.074951,1348.360596,"Tumor B"
2556.5,1435.779663,"Microglia B"
2506.491455,1462.456909,"Tumor B"
2669.730225,1253.507935,"Tumor B"
2719.050293,1262.715454,"Tumor B"
2567.405762,1331.594238,"Microglia B"
2461.147705,1292.272705,"Microglia B"
2403.636475,1196.939453,"Tumor B"
2668.230713,1422.717896,"Tumor B"
2688.161865,1387.691162,"Tumor A"
2653.821045,1367.187012,"Microglia B"
2623,1363.446777,"Tumor B"
2788.699951,1358.572021,"Tumor B"
2798.060059,1264.076538,"Tumor B"
2605.813965,1125.814087,"Tumor B"
2463.965576,1170.4552,"Tumor B"
2516.564209,1125.506226,"Tumor B"
2762.284668,1689.112549,"Tumor B"
2770.422852,1577.343628,"Microglia B"
2711.090332,1615.152588,"Tumor B"
2760.196289,1626.425293,"Tumor B"
2851.387451,1510.324951,"Tumor B"
2846.806396,1536.220459,"Tumor B"
2833,1514.823853,"Macrophage B"
2743.602783,1526.602783,"Tumor B"
2702.099121,1505.693359,"Tumor B"
2490.699463,1580.523315,"Tumor B"
2483.358887,1560.397461,"Tumor B"
2582.459229,1453,"Tumor B"
2601.549561,1473.22522,"Tumor B"
2580.690186,1482.74646,"Tumor B"
2644.054443,1456.217407,"Microglia B"
2643.634521,1488.294922,"Microglia B"
2607.289063,1548.5625,"Tumor B"
2635.946777,1513.5,"Tumor B"
2665.831787,1571.168091,"Tumor B"
2595.791748,1556.291626,"Microglia B"
2332.352051,1978.697144,"Tumor B"
2557.504639,319.4018555,"DNT B"
2536.242188,336,"Tumor B"
2165.224854,786.6046753,"Tumor B"
2130.549316,813.0158081,"Tumor B"
2154.586182,529.8068848,"Microglia B"
3315.757568,1895.447021,"Tumor B"
3191.594238,1681.869507,"Tumor B"
3179.757813,1657.242065,"Macrophage B"
3169.905029,1673.035034,"Tumor B"
3251,1764,"Tumor B"
3103.457031,1229.774292,"Tumor B"
3022.06665,1336.716675,"Microglia B"
3163.850342,1183.976074,"Microglia B"
3124.58252,1154.086914,"Tumor B"
3143.446533,1325.631104,"Tumor B"
3254.487305,1231.823486,"Macrophage B"
3203.815186,1222.78772,"Microglia B"
2916.938965,1103.259521,"Tumor B"
2912.308838,1143.323486,"Macrophage B"
2956.418701,1139.023315,"Tumor B"
2955.569824,1205.011597,"Microglia B"
2944.555664,1216.269897,"Tumor B"
2929.514893,1180.641846,"Tumor B"
2855.900635,1186.652222,"Tumor B"
2990.088867,1270.155518,"Macrophage B"
2988,1308.155151,"Microglia B"
2966.511719,1318.125977,"Microglia B"
3028.229248,1785.40625,"Tumor B"
3029.299316,1898.425171,"Tumor B"
3006.965088,1680.202759,"DNT B"
3000.044434,1648.93335,"Tumor B"
3024.782715,1631.89856,"Tumor B"
2990.547363,1625.512451,"Tumor A"
2885.369629,1718.418213,"Tumor B"
2876.696045,1667.641846,"Tumor B"
2993.78418,1525.215942,"Tumor B"
3009.543457,1525.717407,"Macrophage B"
2941.4021,1525.728271,"Tumor B"
3031.010742,1524.365601,"Macrophage B"
3119.30835,1692.025024,"Tumor A"
3083.523926,1700.238037,"Tumor B"
3063.422119,1648.088867,"Microglia B"
3149.883057,1438.563843,"Microglia B"
3150.409912,1470.874268,"Microglia B"
3112.900635,1437.264893,"Macrophage B"
3148.894043,1365.590942,"Macrophage B"
3198.222168,1464.357178,"Microglia B"
3186.462891,1523.635742,"Tumor B"
3203.69043,1537.658081,"Tumor B"
3166.844482,1514.046631,"Tumor A"
3115.905273,1503.052612,"Tumor B"
3117.18042,1522.901611,"Macrophage B"
3086.080566,1367.685425,"Microglia B"
3079.664063,1355.140625,"Microglia B"
3106.911377,1356.860718,"Tumor B"
3102.638916,1410.236084,"Macrophage B"
3107.259033,1421.151733,"Tumor B"
3070.398193,1433.805542,"Macrophage B"
3093.927734,1518.578979,"Macrophage B"
3096.344727,1503.948242,"DNT B"
3091.143555,1471.446777,"Microglia B"
2920.158936,1349.47644,"Macrophage B"
2994.24292,1401.169434,"Tumor B"
3032.379395,1372.471313,"Microglia B"
3047.550049,1393.625,"Microglia B"
3045.350098,1404.27002,"Microglia B"
3057.061768,1386.103149,"Microglia B"
3037.806152,1412.317871,"Microglia B"
2918.656494,1534.893188,"Microglia B"
2905.625,1562.963257,"Macrophage B"
2920.9729,1515.48645,"Tumor B"
2910.125,1399.025024,"Tumor B"
2899.445068,1375.26001,"Tumor B"
3038.112061,1462.841064,"Microglia B"
3199.591553,1580.936646,"Macrophage B"
3198.128174,1611.065918,"Tumor B"
3151.53125,1604.96875,"Macrophage B"
3218.758545,1605.578613,"Tumor B"
3236.325195,1509.216919,"Tumor B"
3236.630859,1526.751709,"Tumor B"
3237.82251,1554.209717,"Tumor B"
3189.050537,1624.341797,"Macrophage B"
3169.075439,1636.509399,"Tumor B"
3332.932373,1568.609009,"Tumor B"
3363.693604,1553.354858,"Tumor B"
3381.960693,1557.568604,"Tumor B"
3226.351807,1644.660522,"Macrophage B"
3252.49707,1663.666626,"Tumor B"
3270.540039,1687.859985,"Tumor B"
2738.481934,1167.662598,"Microglia B"
2649.158203,1148.188721,"Tumor B"
3346.518066,1330.645508,"Macrophage B"
3332.484619,1352.5979,"Macrophage B"
3326.923584,1335.99231,"Tumor A"
3306.988037,1348.542114,"Microglia B"
3227.776123,1429.065674,"Tumor B"
3375.69043,1320.838745,"Tumor B"
3380.222168,1290.888916,"DNT A"
3350.089355,1237.446411,"Macrophage B"
3375.144775,1255.811279,"Tumor B"
3384.229004,1155.221313,"Tumor B"
3135.252197,1547.459473,"Tumor B"
3105.841553,1542.182983,"Tumor B"
3100.317139,1333.365479,"Microglia B"
3320.419189,1449.625,"Tumor B"
3341.357178,1454.257202,"Tumor B"
3359.391602,1474.830688,"Macrophage B"
3484.888184,1415.111694,"Tumor B"
3435.895752,1444.317749,"Tumor B"
3413.213135,1325.904419,"Microglia B"
3364.571533,1377.089233,"Macrophage B"
3408.730713,1495.365356,"Tumor B"
3469.5,1478.01062,"Tumor B"
3449.392578,1547.355103,"Macrophage B"
3400.075928,1431.865479,"Tumor B"
3448.871338,1386.60083,"Tumor B"
3224.496338,1087.244629,"Tumor B"
2488.869629,1496.184814,"Tumor B"
2537.630859,1494.215332,"Tumor B"
2475.971924,1520.355103,"Microglia B"
2522.556152,1478.1875,"Tumor B"
2465.881592,1530,"Microglia B"
2404.368408,1568.252686,"Tumor B"
2474.12085,1646.362793,"Tumor B"
2316.797119,1672.45459,"Tumor B"
2837.904297,1377.588257,"Tumor B"
2705.142822,1381.701294,"Microglia B"
2787.85791,1478.011353,"Tumor B"
2820.095459,1493.359497,"Tumor B"
2817.390137,1329.404297,"Microglia B"
2873.456055,1372.707642,"Macrophage B"
2478.637695,1624,"Tumor B"
2372.192383,1319.884644,"Tumor B"
2549.889648,1448.620728,"Tumor B"
2550.252441,1497.141357,"Tumor B"
2763.121094,1270.075806,"Tumor B"
2598.465576,1270.312988,"Microglia B"
2537.586914,1233.032593,"Macrophage B"
2575.147461,1280.568359,"Microglia B"
2498.6521,1251.42395,"Microglia B"
2481.841064,1277.827759,"Microglia B"
2421.534912,1271.860474,"Tumor B"
2610.850342,1374.961304,"Tumor B"
2817.239258,1260.794922,"Tumor B"
2412.950684,1230.225342,"Tumor B"
2462.309082,1252.290894,"Tumor B"
2680.172119,1595.74585,"Tumor B"
2748.5979,1644.350464,"Microglia B"
2851.622803,1552.824585,"Tumor B"
2738.224121,1543.706909,"Tumor B"
2710.100098,1523.137451,"Tumor B"
2491.540283,1598.758667,"Tumor B"
2621.963379,1474.45874,"Tumor B"
2586.447266,1521.552612,"Microglia B"
2164.804199,770.6030884,"Tumor B"
3179.168213,1685.407104,"Tumor B"
3245.279297,1368.292236,"Tumor B"
3249.626953,1356.791016,"Tumor B"
3309.216553,1320.082764,"Tumor B"
3253.387207,1328.473145,"Tumor B"
3176.280518,1201.50354,"Tumor B"
3174.851563,1216.168335,"Microglia B"
3146.459717,1229.745361,"Microglia B"
3104.82373,1211.445557,"Tumor B"
3209.209229,1243.423218,"Tumor B"
3179.275879,1227.812866,"Tumor B"
3241.373535,1227.590332,"Macrophage B"
2935.021973,1129.551514,"Macrophage B"
2944.586182,1141.551758,"Macrophage B"
2949.095215,1155.961914,"CD4T B"
2913.657959,1192.157837,"Macrophage B"
2890.054688,1148.315063,"Macrophage B"
3004.011719,1272.767456,"Microglia B"
2989.848389,1351.636353,"Microglia B"
2985.199951,1336.55835,"Microglia B"
2945.967041,1308.340698,"Tumor B"
3095.576416,1758.790405,"Tumor B"
3085.887939,1738.137939,"Tumor B"
3013.946533,1568.816772,"Tumor B"
3032.389404,1604.568481,"Tumor B"
3039.566895,1691,"Tumor B"
2916.289551,1707.921021,"Tumor B"
2872.370605,1650.517822,"Tumor B"
3052.230225,1517.78418,"Macrophage B"
3026.616455,1507.09021,"Microglia B"
3118.516113,1605.167725,"Tumor B"
3074.989258,1615.698975,"Tumor B"
3046.752441,1608.523804,"Tumor B"
3152.038574,1655.166626,"Tumor A"
3141.989502,1721.042114,"Microglia B"
3146.182617,1397.08728,"Tumor B"
3216.563721,1521.76062,"Macrophage B"
3194.401611,1490.820557,"Microglia B"
3073.67041,1366.25,"CD4T B"
2980.044189,1397.602905,"Tumor B"
3070.600098,1395.900024,"Microglia B"
3029.907471,1392.018555,"Microglia B"
2942.282959,1542.77356,"Tumor B"
2961.861816,1579.212769,"Macrophage B"
2917.734619,1414.460205,"Tumor B"
2912.835938,1380.462646,"Tumor B"
3039.167969,1452.857178,"Tumor B"
3079.855957,1443.369385,"Tumor B"
3053.476074,1484.071411,"Tumor B"
3235.870361,1563.629639,"Tumor B"
3242.067383,1612.057739,"Tumor B"
3176.309814,1647.422485,"Microglia B"
3283.435791,1690,"Tumor B"
3276.383789,1668.5354,"Macrophage B"
3328.02124,1309.957397,"Macrophage B"
3306.923096,1364.74353,"CD4T A"
3382.024902,1309.925049,"DNT A"
3362.49707,1235.271729,"Macrophage B"
3350.777832,1263.383789,"Macrophage B"
3144.263672,1549.186768,"Tumor B"
3303.631836,1434.083374,"Tumor B"
3357.867432,1438.377563,"Tumor B"
3362.019043,1414.664551,"Tumor A"
3350.287842,1426.856079,"DNT B"
3337.110352,1439.319824,"Tumor B"
3369.697754,1487.935303,"Microglia B"
3389.039551,1493.072388,"Tumor B"
3344.337158,1388.752808,"Microglia B"
3385.477295,1399.477295,"Tumor B"
3398.791992,1509.792114,"Tumor B"
3430.343262,1531.611938,"Tumor B"
3469.18457,1390.453857,"Tumor B"
2493.096436,1479.457886,"Tumor B"
2467.038574,1506.798096,"Tumor B"
2429.510986,1538.647583,"Tumor B"
2762.199951,1432.949951,"Tumor B"
2771.267334,1443.108887,"Tumor B"
2788.706299,1457.20105,"Tumor B"
2762.340332,1448.574463,"Tumor B"
2829.186523,1504.762695,"Tumor B"
2802.111816,1327,"Tumor B"
2521.137207,1459.696045,"Tumor B"
2574.503174,1206.90686,"Microglia B"
2556.934326,1211.213135,"Tumor B"
2488.25,1225.551758,"Macrophage B"
2497.126709,1232.535156,"Tumor B"
2477.063721,1180.787231,"Tumor B"
2592.161377,1236.991943,"Macrophage B"
2472.322021,1260.125,"Tumor B"
2454.28125,1287.625,"Tumor B"
2844.483154,1243.474609,"Tumor B"
2738.831787,1634.112183,"Tumor B"
2607.188232,1495.099976,"Tumor B"
2563.81543,1516.015381,"Tumor B"
2558.45752,1529.170166,"Tumor B"
3274.18457,1327.776978,"Tumor B"
3241.643799,1238.082153,"Tumor B"
2940.430664,1107.833374,"DNT B"
2945.765137,1178.554199,"Tumor B"
2927.261963,1165.730103,"Tumor B"
2892.09375,1133.708374,"Macrophage B"
2995.360352,1360.593018,"Microglia B"
2986.64917,1317.745605,"Microglia B"
3023.03125,1699.390625,"Tumor B"
2885.233398,1707.077759,"Microglia B"
3129.530518,1580.122437,"Macrophage B"
3105.470703,1626.480347,"Macrophage B"
3031.280762,1622.377197,"Tumor B"
3056.845215,1618.988037,"Tumor B"
3117.38208,1391.853638,"Microglia B"
3121.887207,1412.169067,"Macrophage B"
3137.168701,1410.285156,"Macrophage B"
2990.230713,1410.057739,"Microglia B"
3051.201416,1421.305176,"Microglia B"
3078.020264,1383.868652,"Microglia B"
2926.863525,1541.393921,"Tumor B"
3045.920898,1476.910889,"Microglia B"
3038.065186,1495.032593,"Microglia B"
3068.010498,1499.28125,"Microglia A"
3287.912354,1657.921021,"Macrophage B"
3350.674805,1311.116577,"Tumor B"
3331.084229,1366.28418,"Tumor B"
3391.157715,1459.258423,"Tumor B"
3429.899902,1547.400024,"Macrophage B"
2479.763672,1481.418213,"Microglia B"
2479.178223,1206.070068,"Tumor B"
2530.52002,1225.26001,"Tumor B"
2518.181885,1178.552002,"Tumor B"
2535.716309,1186.921997,"Tumor B"
2526.009277,1193.036743,"Tumor B"
2569.958984,1220.493164,"Tumor B"
2932.783691,1145.5,"Microglia B"
2914.584961,1172.210938,"Tumor B"
2994.211182,1330.666626,"CD4T B"
3013.567627,1593.973022,"Macrophage B"
2985.300049,1585.455566,"Tumor B"
3125.894775,1596.447388,"Macrophage B"
3115.586914,1621.967407,"Macrophage B"
3129.297363,1366.594604,"Microglia B"
3120.135254,1425.189209,"Macrophage B"
3059.029785,1400.901001,"Microglia B"
3068.121094,1376.95459,"DNT B"
2924.222168,1578.728394,"Tumor B"
3368.362061,1308.310303,"DNT A"
3363.800049,1275.769287,"Tumor B"
2473.548584,1491.805542,"Microglia B"
2522.20752,1204.622681,"Microglia B"
2561.489746,1229.622437,"Tumor B"
3019.212158,1602.181763,"Microglia B"
2997.313965,1599.834717,"Macrophage B"
2973.969727,1583.802979,"Microglia B"
2998.652832,1588.027832,"Microglia B"
3130.026367,1618.171021,"Microglia B"
2515.594238,1212.623169,"Tumor B"
2983.439941,1594.719971,"Macrophage B"
3007.530029,1579.72998,"Microglia B"
2506.520752,1213.270874,"Tumor B"
630.6818237,2063.65918,"Tumor B"
592.4615479,2109.807617,"Tumor A"
588.8250122,2092.987549,"Tumor B"
2013.890259,4043.89624,"Tumor B"
2040.065552,3977.860596,"Tumor B"
2038.532715,4076.778809,"Tumor B"
1758.969727,4091.939453,"Tumor B"
1858.407104,4084.513184,"Tumor B"
1931.635132,4090.162109,"Tumor B"
2027.828857,3856.520996,"Tumor B"
2035.439819,3803.403076,"Tumor B"
2032.487183,2503.495605,"Tumor B"
2024.967041,2294.87915,"Tumor B"
2032.577515,2144.395752,"Tumor B"
2014.717529,2520.986572,"Tumor B"
2037.877319,2760.257568,"Tumor B"
1621.564087,2057.854736,"Tumor B"
1354.874023,2056.20752,"Tumor B"
1745.758057,2051.27417,"Tumor B"
886.7825928,2062.5,"Tumor B"
755.0268555,2110.672119,"Tumor B"
1030.681274,3120.406494,"Tumor B"
1115.199951,3253.364258,"Tumor B"
785.7595215,2788.626465,"Tumor B"
1190.900024,3378.610107,"Tumor B"
1265.5625,3501.921875,"Tumor B"
677.0245972,2654.508301,"Tumor B"
1672.599976,4078.424072,"Tumor B"
1600.752441,4085.590576,"Tumor B"
1479.53772,3783.60376,"Tumor B"
1499.785156,3850.900879,"Tumor B"
1546.096802,4010.462402,"Tumor B"
1872.171997,4076.67749,"Tumor B"
2013.349731,4079.748535,"Tumor B"
1977.771484,4072.436768,"Tumor B"
1998.360718,3845.132813,"Tumor B"
877.9026489,2848.477783,"Tumor B"
1012.172058,3040.634521,"Tumor B"
1183.956543,2061.818848,"Tumor B"
1105.228394,2055.166748,"Tumor B"
1136.97644,2242.5,"Tumor B"
1150.929199,2168.979248,"Tumor B"
1193.875,2276.138916,"Tumor B"
944.3023071,2132.041748,"Microglia B"
1011.580017,2195.050049,"Tumor B"
898.0476074,2211.380859,"Tumor B"
838.0565796,2253.521973,"Tumor B"
875.9603882,2179.004883,"Tumor B"
784.3303833,2199.259033,"Tumor B"
713.3511963,2252.232178,"Tumor B"
906.4224243,2245.767334,"Tumor B"
2040.24353,3613.846191,"Tumor B"
2039.452026,3707.158203,"Tumor B"
2033.248657,3682.908203,"Tumor B"
2043.724609,3517.260986,"Tumor B"
1965.256836,3709.447998,"Tumor B"
1972.932373,3769.189209,"Tumor B"
1938.172607,3732.160889,"Tumor B"
1928.361572,3427.300049,"Tumor A"
1982.962646,3469.134277,"Tumor B"
1945.361084,3506.194336,"Tumor B"
1986.301514,3451.338135,"Tumor B"
1892.73877,3463.156738,"Tumor B"
1921.418213,3410.622803,"Tumor B"
1997.531616,3278.122314,"Tumor B"
